"Function Name","Grid
Dimensions","Block
Dimensions","Start Time
(μs)","Duration
(μs)","Occupancy","Registers
per Thread","Static Shared
Memory per
Block (bytes)","Dynamic Shared
Memory per
Block (bytes)","Cache
Configuration
Executed","Global
Caching
Requested","Global
Caching
Executed","Local Memory
per Thread
(bytes)","Device
Name","Context
ID","Stream
ID","Process
Name","Occupancy [0]:
Allocated Warps
Per Block","Occupancy [0]:
Allocated Registers
Per Block","Occupancy [0]:
Allocated Shared Memory
Per Block","Occupancy [0]:
Max Block Limit
Warps","Occupancy [0]:
Max Block Limit
Registers","Occupancy [0]:
Max Block Limit
Shared Memory","Occupancy [0]:
Block Limit Reason"
"rowSum","{1, 1, 1}","{1024, 1, 1}","392997,263","495,541","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","393494,02","361,777","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","394919,18","49,474","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","394969,902","48,93","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_q","{108, 1, 1}","{1024, 1, 1}","395020,304","16,161","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"dispSelectOnGPU","{108, 1, 1}","{1024, 1, 1}","395038,001","16,641","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"copyFromBigToLittleOnGPU","{108, 1, 1}","{1024, 1, 1}","396090,079","11,745","1","9","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","397056,713","494,229","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","397552,382","361,424","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","398792,098","49,186","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"pixelMultOnGPU","{108, 1, 1}","{1024, 1, 1}","398842,5","14,112","1","11","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","399766,54","494,262","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","400262,05","361,392","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","401477,955","49,346","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_ak_and_bk","{108, 1, 1}","{1024, 1, 1}","401528,549","31,778","1","26","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","32768","0","2","2","2147483647","Warps, Registers"
"rowSum","{1, 1, 1}","{1024, 1, 1}","402562,675","495,062","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","403059,017","361,36","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","405024,542","493,813","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","405519,956","361,456","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","406951,155","49,89","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","407002,261","48,803","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_q","{108, 1, 1}","{1024, 1, 1}","407052,216","16,096","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"dispSelectOnGPU","{108, 1, 1}","{1024, 1, 1}","407069,913","17,024","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"copyFromBigToLittleOnGPU","{108, 1, 1}","{1024, 1, 1}","408126,343","11,457","1","9","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","409096,466","494,23","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","409591,912","361,84","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","410838,722","48,642","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"pixelMultOnGPU","{108, 1, 1}","{1024, 1, 1}","410888,804","13,697","1","11","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","411804,909","494,517","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","412300,578","361,424","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","413520,724","48,066","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_ak_and_bk","{108, 1, 1}","{1024, 1, 1}","413569,943","31,905","1","26","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","32768","0","2","2","2147483647","Warps, Registers"
"rowSum","{1, 1, 1}","{1024, 1, 1}","414607,844","493,238","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","415102,522","361,808","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","416987,893","494,069","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","417483,178","361,968","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","418946,732","49,538","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","418997,454","50,05","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_q","{108, 1, 1}","{1024, 1, 1}","419049,137","16,032","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"dispSelectOnGPU","{108, 1, 1}","{1024, 1, 1}","419066,833","16,353","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"copyFromBigToLittleOnGPU","{108, 1, 1}","{1024, 1, 1}","420126,304","11,52","1","9","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","421101,803","493,845","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","421597,089","361,455","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","422833,682","50,498","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"pixelMultOnGPU","{108, 1, 1}","{1024, 1, 1}","422885,364","13,889","1","11","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","423810,3","492,63","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","424304,242","362","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","425534,085","48,45","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_ak_and_bk","{108, 1, 1}","{1024, 1, 1}","425584,135","31,809","1","26","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","32768","0","2","2","2147483647","Warps, Registers"
"rowSum","{1, 1, 1}","{1024, 1, 1}","426622,164","493,782","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","427117,226","361,808","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","429012,245","495,574","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","429509,067","362,031","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","430928,563","49,186","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","430978,966","49,09","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_q","{108, 1, 1}","{1024, 1, 1}","431029,368","16,641","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"dispSelectOnGPU","{108, 1, 1}","{1024, 1, 1}","431047,193","16,32","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"copyFromBigToLittleOnGPU","{108, 1, 1}","{1024, 1, 1}","432147,113","11,648","1","9","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","433152,277","493,429","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","433646,859","362,031","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","434914,648","48,354","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"pixelMultOnGPU","{108, 1, 1}","{1024, 1, 1}","434964,378","13,889","1","11","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","435926,244","493,686","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","436421,53","362,064","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","437673,11","48,578","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_ak_and_bk","{108, 1, 1}","{1024, 1, 1}","437723,032","31,938","1","26","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","32768","0","2","2","2147483647","Warps, Registers"
"rowSum","{1, 1, 1}","{1024, 1, 1}","438794,247","492,822","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","439288,413","361,84","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","441205,527","494,229","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","441701,324","361,807","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","443119,863","49,218","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","443170,553","53,282","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_q","{108, 1, 1}","{1024, 1, 1}","443225,339","16,353","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"dispSelectOnGPU","{108, 1, 1}","{1024, 1, 1}","443243,004","15,457","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"copyFromBigToLittleOnGPU","{108, 1, 1}","{1024, 1, 1}","444298,379","11,584","1","9","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","445254,516","493,462","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","445749,578","361,808","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","447012,977","48,386","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"pixelMultOnGPU","{108, 1, 1}","{1024, 1, 1}","447062,739","13,953","1","11","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","448014,461","494,358","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","448510,451","361,711","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","449741,632","49,154","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_ak_and_bk","{108, 1, 1}","{1024, 1, 1}","449791,938","32,353","1","26","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","32768","0","2","2","2147483647","Warps, Registers"
"rowSum","{1, 1, 1}","{1024, 1, 1}","450836,559","493,686","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","451331,845","362,032","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","453225,382","494,805","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","453721,403","362,064","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","455136,272","48,866","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","455186,962","48,578","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_q","{108, 1, 1}","{1024, 1, 1}","455236,724","16,257","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"dispSelectOnGPU","{108, 1, 1}","{1024, 1, 1}","455254,453","14,912","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"copyFromBigToLittleOnGPU","{108, 1, 1}","{1024, 1, 1}","456319,107","11,713","1","9","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","457267,917","494,069","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","457763,842","362","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","458994,495","49,379","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"pixelMultOnGPU","{108, 1, 1}","{1024, 1, 1}","459045,378","13,76","1","11","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","460017,004","494,005","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","460512,514","362,031","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","461741,226","48,514","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_ak_and_bk","{108, 1, 1}","{1024, 1, 1}","461791,276","31,649","1","26","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","32768","0","2","2","2147483647","Warps, Registers"
"rowSum","{1, 1, 1}","{1024, 1, 1}","462887,548","494,357","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","463383,153","361,456","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","465332,218","494,294","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","465828,112","361,392","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","467243,822","49,09","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","467294,48","47,97","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_q","{108, 1, 1}","{1024, 1, 1}","467343,698","16,385","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"dispSelectOnGPU","{108, 1, 1}","{1024, 1, 1}","467361,427","15,041","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"copyFromBigToLittleOnGPU","{108, 1, 1}","{1024, 1, 1}","468423,169","11,488","1","9","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","469376,425","494,07","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","469871,967","361,455","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","471123,973","50,146","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"pixelMultOnGPU","{108, 1, 1}","{1024, 1, 1}","471175,367","13,569","1","11","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","472106,928","494,389","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","472602,661","361,808","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","473833,546","48,483","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_ak_and_bk","{108, 1, 1}","{1024, 1, 1}","473883,437","32,609","1","26","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","32768","0","2","2","2147483647","Warps, Registers"
